Click,Swipe,Scroll,Input,Timestamps,Trip Type,Screen Time(min),Device Info,OS,App Version,Customer ID
5,2,5,4,2024-03-15 20:20:55.871839,news consumption journey,5,OnePlus One,Android,['7.0.60'],+91 9581780931
8,5,4,3,2024-03-15 20:20:55.915221,shopping journey,10,Pixel 4a 5G,Android,['7.0.60'],+91 9577030210
7,2,2,2,2024-03-15 20:20:57.180176,shopping journey,14,LG G series,Android,['7.0.03'],+91 8799998611
5,2,2,2,2024-03-15 20:20:58.839638,single feature journey,10,OnePlus 10,Android,['5.0.28'],+91 8210741812
16,11,9,8,2024-03-15 20:20:59.394793,long exploration journey,26,iPhone XS Max,IOS,['7.0.25'],+91 7336811334
7,3,3,4,2024-03-15 20:21:05.832391,mixed usage,8,OnePlus 11,Android,['7.0.57'],+91 9272359612
19,14,5,7,2024-03-15 20:21:07.143311,long exploration journey,28,Pixel 3,Android,['7.0.25'],+91 7528172816
6,3,5,3,2024-03-15 20:21:08.124413,mixed usage,13,Pixel 5,Android,['7.0.47'],+91 8151885507
5,2,1,1,2024-03-15 20:21:08.347593,single feature journey,7,Pixel 6,Android,['6.0.48'],+91 8201374799
15,15,6,6,2024-03-15 20:21:09.127046,long exploration journey,30,Nokia 5,Android,['6.0.48'],+91 9407688402
18,11,8,5,2024-03-15 20:21:10.671896,long exploration journey,29,Moto G series,Android,['7.0.57'],+91 8852468382
16,15,7,10,2024-03-15 20:21:13.871008,long exploration journey,27,iPhone 14 Pro,IOS,['7.0.60'],+91 9020018027
4,2,1,1,2024-03-15 20:21:14.605135,single feature journey,3,OnePlus 3/3T,Android,['7.0.57'],+91 7666700064
5,3,5,4,2024-03-15 20:21:15.632573,news consumption journey,7,OnePlus 12,Android,['7.0.47'],+91 7519300966
5,4,5,3,2024-03-15 20:21:18.212948,mixed usage,9,LG G series,Android,['7.0.47'],+91 9415858151
3,1,2,2,2024-03-15 20:21:20.480020,single feature journey,8,LG Q series,Android,['7.0.01'],+91 9395844461
4,1,1,1,2024-03-15 20:21:23.957673,single feature journey,4,iPhone 5S,IOS,['7.0.47'],+91 7115118232
5,2,2,1,2024-03-15 20:21:28.646617,single feature journey,9,Galaxy Tab series,Android,['6.0.48'],+91 9760663302
5,2,2,2,2024-03-15 20:21:30.335114,single feature journey,10,Galaxy S10,Android,['7.0.01'],+91 9620438779
3,2,1,2,2024-03-15 20:21:30.395953,single feature journey,4,Pixel 3a XL,Android,['7.0.03'],+91 9503887583
5,4,5,3,2024-03-15 20:21:31.501055,news consumption journey,7,OnePlus 5/5T,Android,['6.0.11'],+91 8291506142
3,1,1,1,2024-03-15 20:21:40.952673,single feature journey,5,Honor series,Android,['7.0.60'],+91 7569978702
10,3,5,2,2024-03-15 20:21:44.411781,mixed usage,15,OnePlus 9/9 Pro,Android,['6.0.48'],+91 9559394970
4,4,3,5,2024-03-15 20:21:48.861452,news consumption journey,5,Galaxy S22,Android,['7.0.60'],+91 8872628777
7,4,5,4,2024-03-15 20:21:49.331231,mixed usage,14,iPhone 14 Pro,IOS,['7.0.47'],+91 7939128569
6,3,3,3,2024-03-15 20:21:50.403884,mixed usage,12,HTC Desire series,Android,['7.0.01'],+91 7890629072
14,5,4,7,2024-03-15 20:21:51.309577,entertainment journey,13,Galaxy Tab series,Android,['7.0.60'],+91 9096804976
15,10,9,6,2024-03-15 20:21:51.848515,long exploration journey,28,OnePlus 12,Android,['7.0.03'],+91 8298836017
3,1,1,1,2024-03-15 20:21:55.073011,simple recharge journey,1,Galaxy A series,Android,['7.0.60'],+91 9978730254
5,2,5,4,2024-03-15 20:21:57.766683,shopping journey,11,Pixel 4a,Android,['7.0.03'],+91 9935712759
20,15,6,8,2024-03-15 20:22:00.418424,long exploration journey,26,Moto G series,Android,['7.0.57'],+91 9752129605
4,2,1,2,2024-03-15 20:22:01.702728,single feature journey,4,Asus ZenFone series,Android,['6.0.04'],+91 8822068887
5,3,4,4,2024-03-15 20:22:01.785066,mixed usage,18,iPhone 15 Pro Max,IOS,['7.0.60'],+91 7832921057
5,5,4,3,2024-03-15 20:22:01.926874,news consumption journey,8,Galaxy S9,Android,['7.0.60'],+91 9957468500
3,2,2,1,2024-03-15 20:22:02.799158,single feature journey,3,Pixel 3a XL,Android,['7.0.57'],+91 9324919783
3,4,4,4,2024-03-15 20:22:06.795508,news consumption journey,8,Pixel 5,Android,['7.0.57'],+91 8917787286
3,1,2,1,2024-03-15 20:22:08.104576,single feature journey,7,Asus ZenFone series,Android,['7.0.60'],+91 7677442031
5,2,2,1,2024-03-15 20:22:11.009511,single feature journey,4,OnePlus 10,Android,['6.0.48'],+91 8560815298
12,8,3,5,2024-03-15 20:22:16.579620,entertainment journey,13,Pixel 7 Pro,Android,['7.0.57'],+91 8427421817
4,1,1,1,2024-03-15 20:22:16.849848,single feature journey,9,iPhone 15,IOS,['7.0.03'],+91 7829746682
3,2,1,2,2024-03-15 20:22:18.926087,single feature journey,5,iPhone 13,IOS,['7.0.60'],+91 7440367846
15,13,5,10,2024-03-15 20:22:19.566149,long exploration journey,28,Pixel 4a 5G,Android,['7.0.25'],+91 7408748968
4,3,2,5,2024-03-15 20:22:27.290592,news consumption journey,10,Asus ZenFone series,Android,['7.0.60'],+91 9266756750
3,2,2,3,2024-03-15 20:22:27.745317,news consumption journey,5,OnePlus 10 Pro,Android,['7.0.47'],+91 7955611820
5,2,1,1,2024-03-15 20:22:28.915821,single feature journey,6,OnePlus 12,Android,['7.0.47'],+91 8551284419
14,6,4,8,2024-03-15 20:22:32.325106,entertainment journey,17,Galaxy Note9,Android,['7.0.47'],+91 7641033645
19,14,5,7,2024-03-15 20:22:33.184344,long exploration journey,30,Nokia G42 5G,Android,['7.0.03'],+91 9760877146
16,10,10,9,2024-03-15 20:22:33.355736,long exploration journey,28,Pixel 5,Android,['7.0.25'],+91 9534253691
4,5,2,2,2024-03-15 20:22:38.831393,news consumption journey,10,Redmi series,Android,['6.0.11'],+91 9968454075
8,4,5,2,2024-03-15 20:22:39.907683,mixed usage,16,Moto X series,Android,['7.0.25'],+91 8565450922
20,11,6,6,2024-03-15 20:22:43.777690,long exploration journey,29,OnePlus 10 Pro,Android,['6.0.04'],+91 9780647600
14,5,2,8,2024-03-15 20:22:48.315139,entertainment journey,14,iPhone X,IOS,['7.0.01'],+91 8245199529
8,2,4,4,2024-03-15 20:22:49.465656,mixed usage,20,Pixel 4a 5G,Android,['7.0.57'],+91 8900437137
3,3,4,4,2024-03-15 20:22:50.472436,news consumption journey,10,OnePlus 6/6T,Android,['7.0.47'],+91 7723346048
8,5,2,2,2024-03-15 20:22:51.038009,mixed usage,5,Mate series,Android,['6.0.04'],+91 7843395339
8,3,4,4,2024-03-15 20:22:52.583002,shopping journey,14,OnePlus 9/9 Pro,Android,['7.0.25'],+91 9067881760
11,5,2,8,2024-03-15 20:22:55.804245,entertainment journey,14,Nokia XR21,Android,['6.0.11'],+91 9617685496
5,3,2,5,2024-03-15 20:22:55.835301,news consumption journey,10,iPhone X,IOS,['5.0.28'],+91 9804893996
7,5,5,3,2024-03-15 20:23:00.761457,shopping journey,15,Sony Xperia series,Android,['6.0.11'],+91 8222532723
4,2,4,5,2024-03-15 20:23:01.572635,news consumption journey,9,Pixel 3 XL,Android,['7.0.60'],+91 7394000142
5,2,1,1,2024-03-15 20:23:05.961874,single feature journey,7,Lenovo Z series,Android,['7.0.25'],+91 8891629238
4,4,3,2,2024-03-15 20:23:06.375474,news consumption journey,5,Asus ZenFone series,Android,['7.0.01'],+91 8346773385
4,2,2,2,2024-03-15 20:23:11.513640,single feature journey,4,Pixel 4,Android,['7.0.57'],+91 7891976718
18,11,6,5,2024-03-15 20:23:11.848696,long exploration journey,28,P series,Android,['7.0.25'],+91 7570471311
6,2,5,3,2024-03-15 20:23:12.987790,shopping journey,12,Motorola Moto series,Android,['5.0.28'],+91 7279381139
4,2,2,2,2024-03-15 20:23:15.007591,single feature journey,8,Pixel 2 XL,Android,['7.0.60'],+91 9636128333
4,1,0,2,2024-03-15 20:23:17.214740,simple recharge journey,2,OnePlus 10,Android,['7.0.25'],+91 8452305882
6,5,2,3,2024-03-15 20:23:27.220145,shopping journey,14,Moto G series,Android,['7.0.60'],+91 8683392972
4,2,2,4,2024-03-15 20:23:32.084623,news consumption journey,7,Nokia XR21,Android,['7.0.25'],+91 8722170420
13,10,4,10,2024-03-15 20:23:32.932268,entertainment journey,11,Nokia 6,Android,['7.0.47'],+91 9048427893
4,2,2,2,2024-03-15 20:23:33.273988,single feature journey,6,HTC One series,Android,['6.0.11'],+91 8265945455
4,4,2,3,2024-03-15 20:23:34.874200,news consumption journey,9,Galaxy Note20,Android,['7.0.47'],+91 8612308726
9,4,2,4,2024-03-15 20:23:38.759465,mixed usage,11,Pixel 6 Pro,Android,['7.0.47'],+91 9791326361
5,2,1,1,2024-03-15 20:23:39.135976,single feature journey,8,OnePlus 11,Android,['6.0.04'],+91 8729650313
8,4,4,4,2024-03-15 20:23:41.097647,shopping journey,15,Honor series,Android,['7.0.57'],+91 9708249908
8,4,3,4,2024-03-15 20:23:41.489836,mixed usage,15,Galaxy S21,Android,['5.0.28'],+91 9538244397
8,5,5,5,2024-03-15 20:23:42.520495,mixed usage,6,Pixel 3 XL,Android,['7.0.25'],+91 8836192104
6,5,2,4,2024-03-15 20:23:44.493483,mixed usage,14,iPhone 14 Pro Max,IOS,['7.0.57'],+91 8480727463
15,5,5,6,2024-03-15 20:23:44.621459,entertainment journey,11,iPhone 15 plus,IOS,['6.0.11'],+91 9431935800
4,4,4,2,2024-03-15 20:23:47.258851,news consumption journey,5,Galaxy M series,Android,['7.0.57'],+91 7924509306
9,2,4,3,2024-03-15 20:23:48.479430,mixed usage,15,iPhone SE,IOS,['7.0.60'],+91 7494753854
9,4,2,3,2024-03-15 20:23:54.731508,shopping journey,15,Honor series,Android,['6.0.11'],+91 8868024272
4,2,2,1,2024-03-15 20:23:58.121761,single feature journey,3,Galaxy Note20,Android,['6.0.04'],+91 8535649771
4,4,5,3,2024-03-15 20:24:08.870065,news consumption journey,6,OnePlus 12,Android,['7.0.47'],+91 9447876760
15,15,6,7,2024-03-15 20:24:18.056045,long exploration journey,27,Galaxy S24,Android,['7.0.47'],+91 7318926810
4,2,1,1,2024-03-15 20:24:20.684722,single feature journey,9,iPhone 13 Pro,IOS,['6.0.48'],+91 9489105346
3,2,1,1,2024-03-15 20:24:21.182346,single feature journey,3,Redmi series,Android,['7.0.57'],+91 9780475130
5,2,4,5,2024-03-15 20:24:25.124232,news consumption journey,5,Pixel 2,Android,['7.0.47'],+91 7824520151
9,2,4,5,2024-03-15 20:24:26.660947,shopping journey,11,iPhone 11 Pro,IOS,['7.0.47'],+91 8243606980
9,5,5,2,2024-03-15 20:24:26.988791,shopping journey,13,Honor series,Android,['7.0.47'],+91 8337541230
15,10,8,6,2024-03-15 20:24:29.678700,long exploration journey,28,OnePlus 3/3T,Android,['7.0.25'],+91 8768421131
10,2,3,4,2024-03-15 20:24:30.332302,mixed usage,12,Lenovo Z series,Android,['7.0.60'],+91 9037888806
13,7,2,5,2024-03-15 20:24:34.094245,entertainment journey,15,Galaxy S9,Android,['7.0.57'],+91 7488489923
3,2,2,2,2024-03-15 20:24:34.852813,single feature journey,4,Pixel,Android,['7.0.01'],+91 7452800675
3,2,1,1,2024-03-15 20:24:36.721982,single feature journey,3,Pixel 3,Android,['7.0.57'],+91 8638140453
10,2,5,5,2024-03-15 20:24:36.930472,shopping journey,14,Pixel 7,Android,['7.0.47'],+91 8384296077
17,15,5,8,2024-03-15 20:24:41.086434,long exploration journey,26,Lenovo K series,Android,['7.0.57'],+91 7171802179
15,10,6,6,2024-03-15 20:24:49.278195,long exploration journey,29,Galaxy Tab series,Android,['7.0.57'],+91 9104578154
5,2,1,2,2024-03-15 20:24:52.114641,single feature journey,9,Pixel 2 XL,Android,['7.0.60'],+91 9460465670
5,1,2,1,2024-03-15 20:24:55.035586,single feature journey,7,iPhone 5C,IOS,['6.0.48'],+91 9982363791
5,1,1,2,2024-03-15 20:25:08.225058,single feature journey,6,Pixel 3a,Android,['6.0.48'],+91 8631461734
8,2,2,3,2024-03-15 20:25:11.332253,mixed usage,20,OnePlus 10,Android,['6.0.48'],+91 7843224248
6,2,3,4,2024-03-15 20:25:13.353011,mixed usage,18,OnePlus 5/5T,Android,['7.0.60'],+91 7094846163
16,13,6,5,2024-03-15 20:25:14.694060,long exploration journey,28,Nova series,Android,['7.0.25'],+91 7609798336
5,5,3,3,2024-03-15 20:25:17.964810,news consumption journey,6,Nokia 8,Android,['6.0.11'],+91 9188589763
4,3,3,2,2024-03-15 20:25:18.750394,news consumption journey,10,Galaxy S9,Android,['7.0.57'],+91 9950676254
8,2,2,5,2024-03-15 20:25:18.800642,shopping journey,11,LG Q series,Android,['7.0.03'],+91 7145460967
4,2,2,2,2024-03-15 20:25:19.997604,single feature journey,9,Galaxy S6,Android,['7.0.47'],+91 9692878112
19,15,5,10,2024-03-15 20:25:21.101811,long exploration journey,27,Galaxy S6,Android,['6.0.11'],+91 7295006879
7,4,3,2,2024-03-15 20:25:29.959471,mixed usage,5,Poco series,Android,['7.0.60'],+91 9788379314
8,3,5,5,2024-03-15 20:25:35.413150,mixed usage,19,Pixel 3 XL,Android,['7.0.57'],+91 7423611392
6,5,2,5,2024-03-15 20:25:37.120455,shopping journey,10,Pixel 6 Pro,Android,['7.0.25'],+91 8905903105
3,2,1,1,2024-03-15 20:25:38.197349,single feature journey,9,iPhone 7 Plus,IOS,['5.0.28'],+91 8908272721
15,13,5,8,2024-03-15 20:25:43.107991,long exploration journey,26,Pixel 7,Android,['7.0.03'],+91 8127976151
5,1,1,1,2024-03-15 20:25:45.524692,single feature journey,9,Galaxy S6,Android,['6.0.11'],+91 9750735685
8,2,4,2,2024-03-15 20:25:49.869284,mixed usage,13,OnePlus 5/5T,Android,['7.0.60'],+91 9046289002
17,13,8,6,2024-03-15 20:25:51.718271,long exploration journey,27,Nokia 5,Android,['7.0.01'],+91 8338766652
18,13,7,6,2024-03-15 20:25:53.317271,long exploration journey,26,Lenovo K series,Android,['7.0.60'],+91 7673122636
4,2,2,1,2024-03-15 20:25:53.621803,single feature journey,8,OnePlus 9/9 Pro,Android,['7.0.60'],+91 8791515855
5,1,2,2,2024-03-15 20:25:55.582392,single feature journey,9,Pixel 4a 5G,Android,['7.0.03'],+91 8615762522
16,14,8,8,2024-03-15 20:25:55.610971,long exploration journey,29,Nokia 8,Android,['7.0.60'],+91 7231404682
5,2,4,5,2024-03-15 20:25:56.724509,shopping journey,14,LG G series,Android,['7.0.47'],+91 9981937113
10,10,4,6,2024-03-15 20:25:57.442956,entertainment journey,14,P series,Android,['6.0.11'],+91 7784861314
5,1,1,1,2024-03-15 20:26:07.093941,single feature journey,4,Mate series,Android,['7.0.57'],+91 8836760375
3,4,2,3,2024-03-15 20:26:07.708099,news consumption journey,6,Nokia 7,Android,['7.0.57'],+91 7120589266
16,10,6,7,2024-03-15 20:26:11.220694,long exploration journey,30,Pixel,Android,['7.0.57'],+91 8609326692
4,1,2,2,2024-03-15 20:26:13.825397,single feature journey,6,LG V series ,Android,['7.0.25'],+91 7551909517
3,1,2,1,2024-03-15 20:26:15.600826,single feature journey,5,OnePlus 10,Android,['7.0.03'],+91 8215545880
3,2,2,1,2024-03-15 20:26:16.092342,single feature journey,8,Moto X series,Android,['7.0.57'],+91 9537168797
5,5,5,4,2024-03-15 20:26:20.635808,news consumption journey,5,Pixel 4a,Android,['7.0.57'],+91 7913854569
5,1,2,2,2024-03-15 20:26:24.638561,single feature journey,9,Poco series,Android,['7.0.57'],+91 8148432238
4,2,3,4,2024-03-15 20:26:25.106183,news consumption journey,9,Poco series,Android,['7.0.47'],+91 9614865716
3,1,1,1,2024-03-15 20:26:25.197910,single feature journey,9,Galaxy Note20,Android,['7.0.03'],+91 8940841485
5,2,1,1,2024-03-15 20:26:25.387005,single feature journey,5,Nokia XR21,Android,['7.0.60'],+91 7151377033
3,1,1,1,2024-03-15 20:26:30.056857,single feature journey,2,Nokia 8,Android,['7.0.03'],+91 8488228347
3,2,3,2,2024-03-15 20:26:30.580471,news consumption journey,6,Galaxy Note9,Android,['5.0.28'],+91 8181027344
17,13,6,8,2024-03-15 20:26:32.289831,long exploration journey,27,OnePlus 7/7 Pro/7T/7T Pro,Android,['7.0.60'],+91 7219625616
3,5,2,3,2024-03-15 20:26:33.774757,news consumption journey,6,OnePlus 5/5T,Android,['7.0.60'],+91 9568276699
6,4,3,3,2024-03-15 20:26:34.210873,mixed usage,20,Pixel XL,Android,['6.0.48'],+91 7416228455
5,2,1,2,2024-03-15 20:26:35.705452,single feature journey,4,LG Q series,Android,['7.0.57'],+91 9490047489
6,2,2,3,2024-03-15 20:26:36.718597,mixed usage,5,Galaxy Note9,Android,['7.0.47'],+91 7913515892
10,3,2,5,2024-03-15 20:26:37.397323,mixed usage,5,iPhone 5S,IOS,['7.0.57'],+91 9730592615
4,1,2,1,2024-03-15 20:26:38.906883,single feature journey,7,Galaxy M series,Android,['7.0.01'],+91 8616271382
4,1,1,1,2024-03-15 20:26:39.575071,simple recharge journey,3,OnePlus 8/8 Pro/8T,Android,['6.0.11'],+91 7986463547
10,2,2,4,2024-03-15 20:26:39.833724,shopping journey,13,OnePlus 6/6T,Android,['7.0.60'],+91 7401728512
4,1,2,1,2024-03-15 20:26:42.491657,single feature journey,10,Galaxy S20,Android,['7.0.25'],+91 7081044449
20,15,5,5,2024-03-15 20:26:44.642676,long exploration journey,25,iPhone 13 Mini,IOS,['7.0.01'],+91 7872542864
4,5,4,2,2024-03-15 20:26:46.191721,news consumption journey,6,Galaxy S21,Android,['7.0.60'],+91 8780331883
4,2,2,1,2024-03-15 20:26:47.088782,single feature journey,2,Galaxy S21,Android,['7.0.01'],+91 8433376450
19,10,9,9,2024-03-15 20:26:47.716205,long exploration journey,28,Honor series,Android,['7.0.47'],+91 9050091753
3,3,5,4,2024-03-15 20:26:49.405629,news consumption journey,5,Galaxy S21,Android,['7.0.60'],+91 9587672858
4,3,3,4,2024-03-15 20:26:50.632751,news consumption journey,6,iPhone 6S,IOS,['7.0.03'],+91 8970712125
19,11,10,6,2024-03-15 20:26:52.739233,long exploration journey,30,Galaxy S8,Android,['7.0.60'],+91 7686155039
7,4,4,5,2024-03-15 20:26:56.117614,shopping journey,11,Moto Z series,Android,['7.0.03'],+91 8009718748
3,2,2,2,2024-03-15 20:27:01.458941,single feature journey,10,iPhone SE (2nd generation),IOS,['7.0.03'],+91 9016692809
7,4,4,3,2024-03-15 20:27:05.733803,mixed usage,7,Nokia 5,Android,['7.0.03'],+91 7937507193
5,1,0,1,2024-03-15 20:27:07.283188,simple recharge journey,2,Galaxy S24,Android,['7.0.25'],+91 9535832110
10,3,3,2,2024-03-15 20:27:08.772498,shopping journey,14,Pixel 4,Android,['7.0.60'],+91 7977486222
15,15,10,5,2024-03-15 20:27:11.134766,long exploration journey,28,OnePlus 9/9 Pro,Android,['7.0.57'],+91 9819521154
16,14,10,7,2024-03-15 20:27:15.287802,long exploration journey,26,OnePlus One,Android,['7.0.57'],+91 9381310727
5,1,1,1,2024-03-15 20:27:17.097956,single feature journey,2,Galaxy M series,Android,['7.0.47'],+91 9779218489
17,10,9,5,2024-03-15 20:27:19.362532,long exploration journey,25,OnePlus 10 Pro,Android,['6.0.04'],+91 9753525350
9,2,4,3,2024-03-15 20:27:21.701735,shopping journey,10,Pixel 3,Android,['7.0.57'],+91 8885457322
3,4,3,3,2024-03-15 20:27:22.866971,news consumption journey,9,Pixel 4a,Android,['7.0.60'],+91 7076775535
3,2,1,2,2024-03-15 20:27:25.659691,single feature journey,8,Galaxy S21,Android,['7.0.60'],+91 9087317830
3,2,2,2,2024-03-15 20:27:28.949141,single feature journey,5,Galaxy S7,Android,['7.0.57'],+91 8239561964
10,8,3,5,2024-03-15 20:27:29.347269,entertainment journey,20,Nokia G42 5G,Android,['7.0.47'],+91 7496947989
9,3,4,5,2024-03-15 20:27:33.801750,shopping journey,15,Pixel 8 Pro,Android,['7.0.01'],+91 8004536717
7,3,4,4,2024-03-15 20:27:35.316442,shopping journey,13,Pixel 3a XL,Android,['7.0.57'],+91 8905976358
3,3,2,2,2024-03-15 20:27:36.479901,news consumption journey,6,HTC One series,Android,['7.0.47'],+91 7766946801
5,5,4,4,2024-03-15 20:27:40.508170,news consumption journey,6,Galaxy Note9,Android,['6.0.48'],+91 9711721132
3,2,2,1,2024-03-15 20:27:42.775164,single feature journey,6,Lenovo K series,Android,['7.0.57'],+91 7100529080
8,4,4,4,2024-03-15 20:27:44.550884,mixed usage,16,Pixel 7 Pro,Android,['7.0.57'],+91 9003496599
14,6,3,8,2024-03-15 20:27:45.827342,entertainment journey,18,Galaxy A series,Android,['7.0.57'],+91 7727196864
10,4,5,2,2024-03-15 20:27:45.836260,shopping journey,13,Poco series,Android,['6.0.04'],+91 9422969932
3,1,1,2,2024-03-15 20:27:46.332236,single feature journey,2,Lenovo K series,Android,['7.0.60'],+91 9917878866
17,15,6,7,2024-03-15 20:27:46.709122,long exploration journey,26,Pixel 3,Android,['7.0.57'],+91 7137794353
9,4,3,3,2024-03-15 20:27:47.714920,mixed usage,8,Pixel 8,Android,['6.0.48'],+91 7753134970
3,2,1,1,2024-03-15 20:27:49.461510,single feature journey,4,Pixel 4,Android,['7.0.60'],+91 8186980220
4,1,2,1,2024-03-15 20:27:50.263873,single feature journey,10,iPhone 14 Pro Max,IOS,['7.0.57'],+91 7052461479
5,2,1,2,2024-03-15 20:27:52.361894,single feature journey,3,Pixel 4a,Android,['7.0.60'],+91 9356399254
4,1,1,1,2024-03-15 20:27:57.112495,single feature journey,7,Pixel 4a 5G,Android,['7.0.57'],+91 7773020407
5,2,1,2,2024-03-15 20:27:57.141827,single feature journey,9,Pixel 3,Android,['7.0.47'],+91 8559720559
17,11,6,8,2024-03-15 20:27:58.627185,long exploration journey,27,Pixel 6,Android,['7.0.60'],+91 9623613400
9,4,2,3,2024-03-15 20:28:03.730168,mixed usage,10,Asus ZenFone series,Android,['5.0.28'],+91 7239268835
20,13,6,9,2024-03-15 20:28:04.267783,long exploration journey,26,Galaxy S6,Android,['7.0.03'],+91 9021385714
4,2,3,5,2024-03-15 20:28:04.871444,news consumption journey,5,Pixel 7 Pro,Android,['7.0.57'],+91 9992170979
7,3,3,5,2024-03-15 20:28:06.354914,mixed usage,20,Moto X series,Android,['7.0.25'],+91 7126678702
3,2,1,2,2024-03-15 20:28:09.987468,single feature journey,5,OnePlus 6/6T,Android,['7.0.47'],+91 8060782992
17,10,9,5,2024-03-15 20:28:10.059994,long exploration journey,30,OnePlus 10 Pro,Android,['7.0.60'],+91 7654256305
18,14,6,10,2024-03-15 20:28:12.441558,long exploration journey,28,iPhone 13 Pro,IOS,['7.0.25'],+91 8795541550
5,1,2,1,2024-03-15 20:28:14.730435,single feature journey,2,Redmi series,Android,['6.0.11'],+91 9787558719
4,1,2,1,2024-03-15 20:28:15.864213,single feature journey,6,iPhone XS,IOS,['7.0.47'],+91 9423898106
20,12,9,5,2024-03-15 20:28:16.919375,long exploration journey,30,Sony Xperia series,Android,['7.0.47'],+91 8265403931
9,2,2,2,2024-03-15 20:28:20.648822,mixed usage,16,iPhone 14 Pro Max,IOS,['7.0.60'],+91 8160094158
15,13,10,10,2024-03-15 20:28:21.543512,long exploration journey,29,Nokia XR21,Android,['7.0.01'],+91 7271690986
5,4,5,3,2024-03-15 20:28:22.055741,news consumption journey,10,Asus ZenFone series,Android,['7.0.60'],+91 8764226275
